PC_Time,Arduino_Time,Pos_H_Steps,Pos_V_Steps,Pos_R_Steps,Status_Bits
1764862732.7684789,21110,0,0,165,0
1764862732.81886,21160,0,0,165,0
1764862732.8680499,21210,0,0,165,0
1764862732.9184031,21260,0,0,165,0
1764862732.968707,21310,0,0,164,0
1764862733.018989,21360,0,0,163,0
1764862733.0693529,21410,0,0,161,0
1764862733.119728,21460,0,0,159,0
1764862733.168917,21510,0,0,158,0
1764862733.219285,21560,0,0,156,0
1764862733.2696378,21610,0,0,154,0
1764862733.3198452,21660,0,0,153,0
1764862733.370163,21710,0,0,151,0
1764862733.419561,21760,0,0,149,0
1764862733.469727,21810,0,0,148,0
1764862733.520122,21860,0,0,146,0
1764862733.570475,21910,0,0,144,0
1764862733.620687,21960,0,0,143,0
1764862733.671072,22010,0,0,141,0
1764862733.720393,22060,0,0,140,0
1764862733.770772,22110,0,0,138,0
1764862733.820964,22160,0,0,136,0
1764862733.871344,22210,0,0,135,0
1764862733.9215271,22260,0,0,133,0
1764862733.971932,22310,0,0,131,0
1764862734.021256,22360,0,0,130,0
1764862734.071599,22410,0,0,128,0
1764862734.121786,22460,0,0,126,0
1764862734.1721668,22510,0,0,125,0
1764862734.222514,22560,0,0,123,0
1764862734.272741,22610,0,0,121,0
1764862734.322096,22660,0,0,120,0
1764862734.3724911,22710,0,0,118,0
1764862734.4226408,22760,0,0,116,0
1764862734.473017,22810,0,0,115,0
1764862734.5233989,22860,0,0,113,0
1764862734.573556,22910,0,0,111,0
1764862734.622899,22960,0,0,110,0
1764862734.673276,23010,0,0,108,0
1764862734.723635,23060,0,0,107,0
1764862734.773814,23110,0,0,105,0
1764862734.8241768,23160,0,0,103,0
1764862734.874549,23211,0,0,102,0
1764862734.924883,23261,0,0,100,0
1764862734.9751081,23311,0,0,98,0
1764862735.025453,23361,0,0,97,0
1764862735.075807,23411,0,0,95,0
1764862735.1261709,23461,0,0,93,0
1764862735.175343,23511,0,0,92,0
1764862735.225694,23561,0,0,90,0
1764862735.276057,23611,0,0,88,0
1764862735.326228,23661,0,0,87,0
1764862735.3766131,23711,0,0,85,0
1764862735.4269462,23761,0,0,83,0
1764862735.4763021,23811,0,0,82,0
1764862735.526516,23861,0,0,80,0
1764862735.57687,23911,0,0,79,0
1764862735.6272268,23961,0,0,77,0
1764862735.677419,24011,0,0,75,0
1764862735.727794,24061,0,0,74,0
1764862735.777156,24111,0,0,72,0
1764862735.827353,24161,0,0,70,0
1764862735.877614,24211,0,0,69,0
1764862735.9280949,24261,0,0,67,0
1764862735.978248,24311,0,0,65,0
1764862736.028637,24361,0,0,64,0
1764862736.077976,24411,0,0,62,0
1764862736.1283462,24461,0,0,60,0
1764862736.178559,24511,0,0,59,0
1764862736.2289019,24561,0,0,57,0
1764862736.279266,24611,0,0,55,0
1764862736.32945,24662,0,0,54,0
1764862736.379895,24712,0,0,52,0
1764862736.4301891,24762,0,0,50,0
1764862736.4803772,24812,0,0,49,0
1764862736.530771,24862,0,0,47,0
1764862736.5811331,24912,0,0,46,0
1764862736.63033,24962,0,0,44,0
1764862736.6806982,25012,0,0,42,0
1764862736.731085,25062,0,0,41,0
1764862736.781279,25112,0,0,39,0
1764862736.831656,25162,0,0,37,0
1764862736.882016,25212,0,0,36,0
1764862736.931191,25262,0,0,34,0
1764862736.981575,25312,0,0,32,0
1764862737.0317929,25362,0,0,31,0
1764862737.082176,25412,0,0,29,0
1764862737.1325572,25462,0,0,27,0
1764862737.182761,25512,0,0,26,0
1764862737.232098,25562,0,0,24,0
1764862737.282474,25612,0,0,22,0
1764862737.3326871,25662,0,0,21,0
1764862737.383072,25712,0,0,19,0
1764862737.433443,25762,0,0,18,0
1764862737.483624,25812,0,0,16,0
1764862737.533003,25862,0,0,14,0
1764862737.583342,25912,0,0,13,0
1764862737.6335711,25962,0,0,11,0
1764862737.683935,26012,0,0,9,0
1764862737.7340329,26062,0,0,8,0
1764862737.7833862,26112,0,0,6,0
1764862737.833866,26162,0,0,4,0
1764862737.8840902,26212,0,0,3,0
1764862737.934464,26262,0,0,1,0
1764862737.984836,26312,0,0,0,0
1764862738.0349388,26362,0,0,0,0
1764862738.084379,26412,0,0,0,0
1764862738.134749,26462,0,0,0,0
1764862738.1849651,26512,0,0,0,0
1764862738.235302,26562,0,0,0,0
1764862738.28568,26612,0,0,0,0
1764862738.33587,26662,0,0,0,0
1764862738.3852448,26712,0,0,0,0
1764862738.435501,26762,0,0,0,0
1764862738.4858408,26812,0,0,0,0
1764862738.536202,26862,0,0,0,0
1764862738.58654,26912,0,0,0,0
1764862738.6368651,26962,0,0,0,0
1764862738.686209,27012,0,0,0,0
1764862738.73651,27062,0,0,0,0
1764862738.7866821,27112,0,0,0,0
1764862738.837041,27162,0,0,0,0
1764862738.8874009,27212,0,0,0,0
1764862738.9376252,27262,0,0,0,0
1764862738.9869409,27312,0,0,0,0
1764862739.0373418,27362,0,0,0,0
1764862739.087529,27412,0,0,0,0
1764862739.13786,27462,0,0,0,0
1764862739.188133,27512,0,0,0,0
1764862739.2383978,27563,0,0,0,0
