PC_Time,Arduino_Time,Pos_H_Steps,Pos_V_Steps,Pos_R_Steps,Status_Bits
1769429362.829401,25312,-26086,0,0,1
1769429362.879431,25362,-26164,0,0,1
1769429362.92941,25412,-26242,0,0,1
1769429362.980387,25462,-26320,0,0,1
1769429363.0303402,25512,-26398,0,0,1
1769429363.079137,25562,-26475,0,0,1
1769429363.12943,25612,-26553,0,0,1
1769429363.1804988,25662,-26631,0,0,1
1769429363.2302542,25712,-26709,0,0,1
1769429363.2802198,25762,-26787,0,0,1
1769429363.3307562,25812,-26865,0,0,1
1769429363.380312,25862,-26941,0,0,1
1769429363.430899,25912,-27019,0,0,1
1769429363.481041,25962,-27097,0,0,1
1769429363.530966,26012,-27175,0,0,1
1769429363.581047,26062,-27253,0,0,1
1769429363.630358,26112,-27330,0,0,1
1769429363.681739,26162,-27408,0,0,1
1769429363.731509,26212,-27486,0,0,1
1769429363.78244,26262,-27564,0,0,1
1769429363.832395,26312,-27642,0,0,1
1769429363.8821352,26362,-27720,0,0,1
1769429363.932229,26412,-27796,0,0,1
1769429363.982007,26462,-27874,0,0,1
1769429364.0330398,26512,-27952,0,0,1
1769429364.083245,26562,-28030,0,0,1
1769429364.1330812,26612,-28108,0,0,1
1769429364.182941,26662,-28186,0,0,1
1769429364.23228,26712,-28263,0,0,1
1769429364.283062,26762,-28341,0,0,1
1769429364.332732,26812,-28419,0,0,1
1769429364.383305,26862,-28497,0,0,1
1769429364.433818,26912,-28575,0,0,1
1769429364.48349,26962,-28653,0,0,1
1769429364.534297,27012,-28729,0,0,1
1769429364.5836108,27062,-28807,0,0,1
1769429364.634449,27112,-28885,0,0,1
1769429364.6844218,27162,-28963,0,0,1
1769429364.7344809,27212,-29041,0,0,1
1769429364.7854111,27262,-29119,0,0,1
1769429364.833864,27312,-29196,0,0,1
1769429364.884738,27362,-29274,0,0,1
1769429364.9345229,27412,-29352,0,0,1
1769429364.985446,27462,-29430,0,0,1
1769429365.0362298,27512,-29508,0,0,1
1769429365.086106,27563,-29586,0,0,1
1769429365.1358058,27613,-29664,0,0,1
1769429365.186966,27663,-29742,0,0,1
1769429365.2368808,27713,-29820,0,0,1
1769429365.2870011,27763,-29898,0,0,1
1769429365.3376482,27813,-29976,0,0,1
1769429365.386633,27863,-30052,0,0,1
1769429365.4374669,27913,-30130,0,0,1
1769429365.48719,27963,-30208,0,0,1
1769429365.5382469,28013,-30286,0,0,1
1769429365.587934,28063,-30364,0,0,1
1769429365.639113,28113,-30442,0,0,1
1769429365.68771,28163,-30519,0,0,1
1769429365.7375848,28213,-30597,0,0,1
1769429365.788749,28263,-30675,0,0,1
1769429365.8385978,28313,-30753,0,0,1
1769429365.888851,28363,-30831,0,0,1
1769429365.939455,28413,-30909,0,0,1
1769429365.988224,28463,-30985,0,0,1
1769429366.0384262,28513,-31063,0,0,1
